,Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
196547,India,IND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.0,1160.0,1220.0,1290.0,1380.0,1480.0,1600.0,1660.0,1750.0,1900.0,1980.0,2090.0,2170.0,2340.0,2560.0,2840.0,3150.0,3470.0,3620.0,3900.0,4270.0,4590.0,4860.0,5200.0,5610.0,6030.0,
196572,India,IND,"Gross enrollment ratio, primary, both sexes (%)",SE.PRM.ENRR,,,,,,,,,,,,78.8656311035,79.5720672607,82.6565170288,82.01222229,82.840133667,82.6515884399,85.2305297852,81.4160003662,81.1901702881,82.5671463013,84.1577377319,84.8264923096,86.7693786621,88.3844070435,88.2199935913,90.3883895874,88.2333526611,89.5536880493,92.5307693481,91.8339080811,91.5421676636,91.8289031982,93.5268936157,94.6493301392,94.368522644,94.2331390381,93.8573684692,92.221862793,92.8916015625,94.5876312256,94.4124679565,95.0235595703,102.962348938,,,,110.221443176,110.863502502,109.573028564,109.183647156,108.374717712,109.757751465,110.584648132,,,
196576,India,IND,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,,,,,,,24.0263900757,24.4953899384,24.9664001465,,25.6639003754,25.817779541,26.3872699738,26.7613296509,,28.9463005066,30.3961105347,31.9107704163,33.9095497131,35.2977600098,,37.4091300964,37.0304718018,37.1202583313,37.2924194336,,,,45.5136985779,45.8368186951,45.5428199768,45.4769210815,46.0304794312,,43.2216110229,45.063621521,45.3412284851,47.2662582397,49.8231811523,51.5717010498,54.1727409363,55.0823287964,57.4771995544,60.5557403564,59.7939300537,63.2909393311,66.4216766357,69.1641464233,68.8972091675,,,
196611,India,IND,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0686995188,4.2006193336,3.94348119213,4.69285561253,4.04694771938,4.24877870907,4.78351976384,5.80488103163,6.87211297851,6.53826788353,5.61951693261,5.74212927672,6.25554922806,6.97022930324,6.23780301145,5.94771749347,5.99807028115,5.8038030525,6.0724032239,6.40329033083,6.77773319061,9.09372444878,7.18054875539,6.87079929956,6.63225648619,8.07393985306,8.58625988057,7.5177580469,
196646,India,IND,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,6.71590035814,5.85489942268,5.9278584357,5.80503199839,5.58701857396,5.12174193984,6.55670239661,5.8441295603,4.85778285431,3.96146192806,3.81209187356,3.93342119517,3.64498841607,4.64192764967,5.91680660589,6.53235851839,6.00930542122,6.15695520918,6.47464125451,8.02837332439,9.08569056407,8.4235155032,8.00229223362,7.71762105474,7.59281977535,7.51371369968,6.90201014544,6.85993099742,7.32674177747,8.01150458881,8.30722797093,8.34710318646,9.42488847372,9.64812382492,10.0144369447,11.8162597093,11.3453558479,11.723082627,12.4624477807,13.133217076,13.664060871,13.2033292121,14.9815485884,15.3748937838,19.3061189704,22.0250412496,24.2283177885,25.1519079066,29.4969171475,26.1623331155,27.0993434916,31.0844989128,31.2362621683,28.3014162441,25.8894136124,22.4733752798,
196667,India,IND,Income share held by lowest 20%,SI.DST.FRST.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.28,,,,,
196670,India,IND,"Industry, value added (% of GDP)",NV.IND.TOTL.ZS,19.2995810095,19.9332280416,20.6082898138,20.5437413111,19.6388006297,20.434536571,20.0611813108,18.7752745097,19.3472096801,20.1079357122,20.4769522197,21.2329355421,21.2940504562,20.157100028,21.4729488262,22.1935225652,23.4484096995,23.1990250644,24.2560135502,25.0182152626,24.2869689496,25.1237960692,25.1917668768,25.2237116382,25.5746041113,25.6989789645,25.8855759691,25.9234069839,25.7929670141,26.5268583516,26.4932704231,25.4008357597,25.7696994329,25.4975997771,26.405252872,27.4018211607,26.5988193708,26.4103352331,25.741121696,25.2242188802,25.999858448,25.0835606797,26.1705736808,26.0094233854,27.925058181,28.1336444309,28.8418269087,34.6663347281,33.7775489307,33.1468046441,32.4254555252,32.5047992504,31.7319805979,30.8087600082,30.0083304644,29.7233093104,
196677,India,IND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.1454276426,4.40561674268,8.35362386003,8.55167697678,8.30036942445,13.2707065561,8.61620470799,2.41538358225,3.34336433991,1.5622434895,5.32484104024,10.8396026988,17.8297156462,16.6675157302,-1.64868154555,5.98185933337,5.63722934554,2.46028231548,15.7280432072,11.5083208128,10.8275819784,8.09586309897,8.55285960515,7.92323284633,7.19378544707,6.78940045157,9.32789330524,8.23251536616,8.43680887306,10.6683038465,13.751818944,8.96515235935,9.86178285383,9.98004477534,9.06270221988,7.57501828846,6.47627126323,8.01016752361,3.06839552033,3.64497016106,3.2156160174,3.71568377657,3.86779808618,5.72541322722,4.23692511895,6.42259004901,3.67028295614,8.66466534694,6.06382930387,8.98381955787,8.53971439556,7.85168315069,6.22662403113,3.29961779958,1.06718630404,
196720,India,IND,Internet users (per 100 people),IT.NET.USER.P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.000111307727307,0.000218175676735,0.00106956238675,0.0262288788137,0.0463339767355,0.0707678487089,0.1390273288,0.273224276735,0.527532449931,0.66014637701,1.53787558175,1.68648997064,1.97613649191,2.38807499996,2.80549986534,3.95,4.38,5.12,7.5,10.07,12.5800609139,15.1,21.0,26.0,
196765,India,IND,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,41.1719512195,41.7904878049,42.4174146341,43.0527317073,43.6984146341,44.3535121951,45.0185121951,45.6909268293,46.3677560976,47.047,47.7270731707,48.4074146341,49.0869756098,49.7602926829,50.4234146341,51.0679268293,51.6894634146,52.2846341463,52.8490243902,53.3807073171,53.8747073171,54.3285365854,54.7446097561,55.1323414634,55.4996341463,55.860902439,56.2305121951,56.6184390244,57.0311219512,57.4730487805,57.9437317073,58.4382195122,58.9450731707,59.4529268293,59.9548292683,60.4443658537,60.9156097561,61.3695609756,61.8072195122,62.2270731707,62.6306341463,63.0198536585,63.399195122,63.7745365854,64.147804878,64.5238780488,64.908097561,65.3004390244,65.6994390244,66.1026341463,66.5061463415,66.9041707317,67.2898780488,67.6604146341,68.013804878,,
196838,India,IND,Military expenditure (% of GDP),MS.MIL.XPND.GD.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.61437144337,3.42329347731,3.14621461008,2.90997432786,2.70483970551,2.82354224581,2.6646737276,2.57848357219,2.47276822582,2.64773242619,2.72731141726,2.95719564738,2.94892990643,2.92443554622,2.82686683039,2.67777693224,2.82875224798,2.75490766621,2.52680863026,2.41602397053,2.63008596185,2.98414464725,2.79228533051,2.65158495243,2.53547653435,2.46411827634,2.48815792057,2.42141917656,
196847,India,IND,Mobile cellular subscriptions (per 100 people),IT.CEL.SETS.P2,0.0,,,,,0.0,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00802256231611,0.03370167154,0.0890332656913,0.118621095044,0.183832581111,0.343205051183,0.617271780899,1.20738654233,3.08012504543,4.70185237173,7.99720675862,14.52388234,20.1553754965,29.5310396834,44.1200910783,62.390064872,73.1980389482,69.9223897714,70.7831816701,74.4837699065,78.8413634784,
196932,India,IND,Net lending (+) / net borrowing (-) (% of GDP),GC.NLD.TOTL.GD.ZS,,,,,,,,,,,,,,,-0.0841897571041,0.14762392132,0.126308877753,0.181392573295,-0.105541100875,-0.891599613299,-0.986354756734,-0.493158750846,-0.772971796842,-1.25577811335,-1.96679128547,-2.23332135617,-2.87113003098,-3.02517009305,-3.01126569273,-2.69839396575,-3.32797467011,-2.21064901009,-2.26687934002,-3.8370810249,-2.362511931,-2.14310478402,-1.98389775688,-2.74218873837,-3.24596456312,-3.22450922149,-3.74462769997,-4.27311604283,-4.58131064796,-3.37092781298,-3.20003906959,-3.17788465223,-2.24290094931,-0.48535861172,-5.02278595459,-5.58845657357,-3.52061355058,-3.20660192375,-3.76170282216,-4.05157936619,,,
197060,India,IND,Population density (people per sq. km of land area),EN.POP.DNST,,154.275864307,157.424902209,160.679256287,164.029246029,167.470047323,170.995768182,174.614494533,178.352116414,182.243599635,186.312757005,190.571541677,195.009613244,199.601064513,204.308005543,209.103232891,213.973143324,218.925651909,223.980450291,229.167511326,234.505613499,239.998589394,245.62959683,251.371374181,257.186482532,263.045794921,268.939164668,274.867143035,280.824433353,286.808498616,292.81740353,298.841940475,304.878382478,310.937287223,317.034636535,323.17981091,329.373646487,335.604939476,341.856022319,348.103089947,354.326858358,360.517891558,366.673289632,372.78800783,378.858842186,384.881656739,390.855715578,396.774384079,402.621463479,408.37692243,414.028200014,419.564848193,424.994581241,430.345478762,435.657170581,440.957532818,
197166,India,IND,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197240,India,IND,"Revenue, excluding grants (% of GDP)",GC.REV.XGRT.GD.ZS,,,,,,,,,,,,,,,9.25963519679,10.4732252305,10.8647043152,10.6142997967,11.1812510092,11.3227583362,10.6393997845,10.9490343657,11.2864053021,10.9858752892,11.3880605776,12.3112444199,12.8328800826,12.8423752752,12.6264412188,13.3102705304,12.2117854687,12.6628919467,12.5974608637,11.2777782009,11.6873672382,11.9544324978,12.0273229036,11.7539909188,10.8009544311,11.5015865437,11.5017239156,10.8497790064,11.394313393,11.6488369573,11.8746765544,12.1305514071,13.1925214362,14.6279061749,12.8885432048,11.5754767995,13.3352294013,11.4963770281,12.5905903779,12.5650988406,,,
197281,India,IND,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,38.1392882252,38.2928019744,39.5029122242,38.3804739291,37.4020722259,38.6518923822,38.1246880107,36.6985267706,37.1307467924,36.6069536877,37.568506492,38.4855465503,38.4286590735,36.5333274735,38.2172124527,40.1884936577,40.7982780436,39.7105487768,40.2761457858,41.356434722,40.323613055,40.8074047348,41.9288957256,41.2314377523,42.2149630154,43.4084037356,44.3760281433,44.894153521,44.007819641,44.5022911289,44.4833956274,45.2096398873,45.4946512845,45.8254287874,45.322752757,46.3417743201,46.2737586609,47.7026564359,48.4678974835,50.273503052,50.97828877,51.994133135,53.133684852,53.2478219136,53.0463894712,53.0558121461,52.8699479988,46.4012339684,47.7794350938,48.4596452586,48.6948400137,48.9694918631,50.0183649209,50.8646259393,52.5999357974,53.2312345074,
197339,India,IND,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,,,,,,,,,,,,,,,8.04012180344,8.86896839803,9.02359185979,8.448925953,9.14195271299,9.52206116897,8.87051019031,9.05489521882,9.10937091897,9.1087577269,9.14614453538,9.90177182783,10.2475974238,10.2289259704,10.1782428416,10.287925842,9.82135494679,9.99562972558,9.63623837004,8.3881315148,8.82697396018,9.06780322784,9.0723671901,8.8539536613,7.97331599786,8.48942160477,8.65830340454,7.94020755212,8.52674103971,8.95110931272,9.40586701543,9.91376763581,11.0254813271,12.2662549836,11.0879892221,9.94302796619,10.507519192,10.1777245153,10.8287882091,10.9633267093,,,
197369,India,IND,Time required to start a business (days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,123.0,123.0,93.0,36.0,34.0,32.0,32.0,30.0,30.0,28.0,31.2,33.5,28.0,26.0
197542,Indonesia,IDN,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,54.3311122501,48.2875983833,59.3962999026,58.1837415856,55.6949589963,59.084773935,53.6156986705,54.2508832272,51.2934615491,49.5596011295,47.4278459491,45.0844239188,40.4820323401,40.3595208443,32.8462833274,31.8457590571,31.2914855768,31.245928839,29.6522458028,29.2705163901,25.8011204435,25.2631084541,25.1548656892,24.1048553346,23.4561455411,23.7645787365,24.2525539674,23.3301739602,23.6801283293,23.2640900129,20.9256564734,20.0641717804,20.2959385551,17.879827462,17.28626174,17.1383538803,16.6723869932,16.0921214127,18.0828603782,19.6126699626,15.6019712328,15.2902652094,15.456451726,15.1853485203,14.3357798335,13.1266186401,12.9738027192,13.7166831035,14.4817402608,15.2901481462,13.9292127071,13.5122870744,13.3739742351,13.3566991622,13.3416626464,13.5207323506,
197680,Indonesia,IDN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,0.243805291731,0.28871986455,0.248446979292,0.239681349252,0.229361138156,0.246138797101,0.226991957647,0.23191547809,0.253505277194,0.298673301605,0.311951855423,0.330621478467,0.358007996579,0.395470249629,0.402156668102,0.412805018887,0.46123894813,0.600297743724,0.66778017543,0.660145712792,0.64264954092,0.663407119412,0.682224208305,0.664097632397,0.694402064122,0.734768045477,0.722917266311,0.718414527231,0.7552094455,0.734806322397,0.824341653341,0.973544533876,1.07889762757,1.14526720371,1.14166010347,1.14207745317,1.266918319,1.37369341031,1.02166321424,1.15981722635,1.24524161878,1.37519146864,1.41113541136,1.4379523424,1.51223839325,1.51153434366,1.50533766796,1.61665918558,1.76987952516,1.87201170033,1.77457373736,2.34215736043,2.41713038856,1.90778125926,,,
197807,Indonesia,IDN,Domestic credit provided by financial sector (% of GDP),FS.AST.DOMS.GD.ZS,,,,,,,,,,10.6878072098,11.3173652695,14.0795206972,14.0610214913,16.0807889359,12.9622711991,22.1712477754,21.2262473572,17.3533851989,19.8804185351,14.4135592374,8.82147265858,11.0922131527,14.8715635407,15.113382254,13.9419078557,16.5565535764,21.0149796335,24.3584803019,30.2211466467,37.830016742,50.3166711998,50.9631119252,50.6101749046,47.4364256223,50.2836445414,51.8153332194,54.0225856901,59.5505326993,59.9279981288,62.0739582458,60.6768338126,54.4672032567,52.3933205912,49.2041783951,49.6232315459,46.2049173117,41.6593586904,40.5802114688,36.7701925816,36.9663867888,34.1824385107,36.5501402528,40.7680328727,43.4292637347,43.439823769,46.715472976,
197839,Indonesia,IDN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,,,,,,,,,,,,14.3484683612,15.8930098437,15.8158696017,19.1817012501,21.442102979,18.3268954765,21.7226471347,31.7489974593,38.6731275618,46.1589470868,52.2656019064,61.4149849431,66.0827195821,71.4305238747,79.7456212251,92.0416474559,104.338863934,119.519372353,137.494000768,162.502847203,177.932704615,194.309717365,212.827100841,240.017640103,263.589399041,297.164036914,331.253264358,331.066068463,356.971548663,390.374552896,411.427834068,417.474265786,428.859060552,474.410629858,500.723293252,516.156092204,546.335479481,570.324454885,594.325800165,636.550681439,680.675578855,718.684659797,787.680017353,,,
197877,Indonesia,IDN,Energy use (kg of oil equivalent per capita),EG.USE.PCAP.KG.OE,,,,,,,,,,,,297.200588382,301.357990782,307.07738272,310.315098316,314.623128687,320.821871717,347.868204367,363.459586878,371.450725299,377.679597052,388.287587928,388.834624998,387.09669602,393.514866066,398.913443943,431.188824111,436.663234979,440.184174119,456.710073331,543.547370685,560.369794958,574.344890279,620.581140842,611.567617913,664.203169973,678.089122851,690.795491434,666.196962207,688.211775231,735.760362553,742.867648086,760.140852043,752.181648722,791.254436372,794.686168358,802.743165324,788.583658244,793.759563112,838.719252768,866.826966181,838.647233684,854.072051656,850.248918809,,,
197893,Indonesia,IDN,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,15.8844951307,11.3011699638,6.13465658003,10.7272905759,14.4916072054,5.83298228596,14.1053351694,9.70293990328,12.0179980541,9.97459366814,14.1948797994,15.8683430474,18.4600567025,22.2003233971,31.4414235684,25.336098891,25.8853907802,26.2476514868,24.1782397556,32.7757058322,36.7870742942,31.4022145729,26.5821522583,27.7455443979,26.4189917343,22.7341821808,19.5132140571,23.9342584586,25.0416608568,26.0875539692,27.3057580844,28.351260932,30.3073080369,26.7547883649,26.5114276271,26.3121645768,25.8245523827,27.8592627914,52.9681353606,35.514128704,40.9773085458,39.0321334466,32.6876211623,30.477655734,32.2166931957,34.067267628,31.0347163143,29.4357184851,29.8082841674,24.1591196686,24.2990309366,26.3273530889,24.5943787882,23.9235763794,23.6339157701,21.0919758044,
197920,Indonesia,IDN,"Fertility rate, total (births per woman)",SP.DYN.TFRT.IN,5.666,5.656,5.645,5.634,5.623,5.612,5.599,5.582,5.556,5.521,5.474,5.413,5.338,5.251,5.152,5.043,4.927,4.806,4.682,4.557,4.43,4.301,4.167,4.028,3.887,3.745,3.606,3.472,3.346,3.229,3.122,3.023,2.931,2.844,2.764,2.691,2.628,2.575,2.534,2.503,2.483,2.473,2.469,2.471,2.475,2.481,2.489,2.497,2.504,2.51,2.513,2.509,2.5,2.484,2.463,,
197967,Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.10491536969,1.90966022524,-2.25303656339,3.45146579594,0.947080215347,2.85042825933,1.1249969206,12.0341784548,7.4773859289,8.15209596888,6.99736403962,7.88269775244,9.77616387929,8.25687602769,6.18342895249,5.98814645916,8.6364651562,9.2055575102,7.09262217539,8.72499892847,8.14819099666,1.1040737007,8.44990771989,7.1721519826,3.47753879445,5.96451638125,5.30000314006,6.35567874667,9.08471433619,9.00157322165,8.92779614534,7.22050160358,7.25407541211,7.54006667941,8.39635804474,7.64278628426,4.69987254234,-13.1267239347,0.791129835609,4.92006459732,3.64346644721,4.49947539086,4.78036912168,5.03087394502,5.69257130383,5.5009517852,6.34502222667,6.01370360009,4.62887118256,6.22385418062,6.16978420771,6.03005065306,5.55726368891,5.02388905199,4.79392130382,
197999,Indonesia,IDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2980.0,3050.0,3290.0,3590.0,3920.0,4260.0,4610.0,4830.0,4070.0,4020.0,4190.0,4300.0,4440.0,5110.0,5400.0,5790.0,6260.0,6750.0,7240.0,7540.0,8070.0,8610.0,9180.0,9710.0,10210.0,10700.0,
198024,Indonesia,IDN,"Gross enrollment ratio, primary, both sexes (%)",SE.PRM.ENRR,,,,,,,,,,,83.7019424438,84.8663787842,85.8493881226,86.126449585,85.0313110352,87.1380996704,89.8090209961,92.3126907349,100.416191101,,,109.979133606,114.501739502,116.738838196,119.602996826,121.198257446,119.640182495,118.15763855,117.214279175,116.372688293,114.398017883,112.682060242,110.958229065,110.313781738,111.028663635,110.538658142,110.013580322,109.946311951,110.772453308,111.379356384,108.778022766,109.765609741,109.906707764,109.472343445,108.829360962,107.792228699,106.045387268,109.055740356,107.507507324,108.140708923,108.656311035,108.635246277,108.691452026,106.343032837,105.740959167,,
198028,Indonesia,IDN,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,,,,,,18.2595996857,18.6133308411,18.6968898773,19.0133304596,19.583530426,21.0729904175,21.8365497589,22.5767402649,24.0130596161,,,28.3364391327,30.5161705017,34.0290603638,34.2844390869,,41.8813095093,47.3778305054,49.3371582031,49.1849098206,46.5858802795,44.8115081787,44.0668487549,43.7329597473,44.7579803467,47.5897407532,50.3595581055,54.0988197327,54.3460884094,54.4270515442,55.097618103,55.5580711365,57.1851005554,60.16173172,61.8694496155,60.1328315735,62.5893783569,70.5584869385,69.7292022705,74.7339935303,76.5401916504,79.2102127075,80.4074172974,82.4897079468,82.4686965942,,
198063,Indonesia,IDN,High-technology exports (% of manufactured exports),TX.VAL.TECH.MF.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45487216996,1.59289692237,1.89848772205,3.07287824543,4.53873167543,6.65150584693,7.34159059557,8.96079857875,11.5880768805,10.3691016886,10.3725383181,16.3736278945,14.1783336066,16.6700261646,14.7789429197,16.3909442411,16.5489201578,13.469933495,11.002179239,10.9027720271,12.8744760763,9.77916665679,8.33049738535,7.29532066955,7.05271526189,6.97229924915,,
198098,Indonesia,IDN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,12.5576627371,13.6141246543,5.39285446783,9.349289454,13.0370771711,5.72332307043,22.0392521684,16.8241339939,15.5371299757,14.7745764128,15.7979040958,16.9501082489,17.0029576534,19.6582458673,21.5920800654,22.1856432794,22.7133783813,20.2787903423,20.7944247059,24.1870523303,21.752553457,25.9766416464,25.2737594926,29.3442380704,22.7956405148,20.9407006278,20.5139360638,22.3974473996,22.2129020258,22.9943279317,25.5861031369,26.4883037614,27.1201247208,23.7685506468,25.3656735319,27.6464249287,26.4401913007,28.1346335393,43.2180588782,27.4297842509,30.4595674435,30.7610722568,26.3918424154,23.1388382838,27.5445989604,29.9206682409,25.6224105006,25.3935314931,28.7531154639,21.3530017001,22.4022429392,23.8526600952,24.9885195111,24.7137962959,24.423355383,20.8457343838,
